ID_Properti,Alamat,Kota,Tipe_Properti,Harga_Beli_Properti,Harga_Jual_Properti,Biaya_Operasional_Tahunan,Kenaikan_Harga,Kelas_Fasilitas_Sekitar,Luas_Bangunan,Usia_Properti
PID0193,Jl Tunjungan,Surabaya,Apartemen,5791826802,6178673391,1964547346.261187,9,Universitas;Transportasi Umum;Kafe,388,25
PID0194,Jl Mayjend Sungkono,Surabaya,Ruko,2539212100,2735231969,1106036790.7207975,7,Kantor;Transportasi Umum,887,17
PID0195,Jl Raya Buring,Malang,Apartemen,2663135230,2821932791,909617491.8855629,11,Universitas;Kantor;Pusat Perbelanjaan,150,43
PID0196,Jl Brigjend Slamet Riyadi,Malang,Gudang,7086923777,8277681866,132668778.73096338,2,"Pabrik, Taman",913,18
PID0197,Jl Raya Buring,Malang,Komplek Perumahan,1518531932,1658002936,410638514.8185612,13,Objek Wisata;Pusat Hiburan,821,49
PID0198,Jl Pahlawan,Tulung Agung,Rumah Tunggal,4585640154,5294812275,1274609316.7289598,10,Universitas;Kantor;Pusat Perbelanjaan,527,11
PID0199,Jl A Yani,Banyuwangi,Komplek Perumahan,1772478969,2024027629,45461974.7716343,3,Pabrik;Taman;Sekolah,209,24
PID0200,Jl Jayanegara,Mojokerto,Komplek Perumahan,3138107533,3291947463,895931751.4720069,8,Sekolah;Universitas;Transportasi Umum,947,37
PID0201,Jl Jayanegara,Mojokerto,Ruko,8475808971,9490902390,3628284209.393913,7,Sekolah;Taman;Pusat Perbelanjaan,235,13
PID0202,Jl Tunjungan,Surabaya,Gedung,3671333058,4128563312,1057403199.0777009,12,Objek Wisata;Pusat Hiburan,954,18
PID0203,Jl Ijen Nirwana,Malang,Gudang,7480395907,8251420456,74803959.07000001,1,Pabrik,470,35
PID0204,Jl Soekarno Hatta,Malang,Komplek Perumahan,5569757403,6609825710,1298868850.93159,13,Universitas;Kantor;Pusat Perbelanjaan,720,29
PID0205,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,6559776804,6806172090,2683064439.379981,6,Universitas;Transportasi Umum;Kafe,991,6
PID0206,Jl Ahmad Yani,Sidoharjo,Ruko,8564839902,9154301083,2953309187.4048324,7,Objek Wisata,745,37
PID0207,Jl Ijen Nirwana,Malang,Apartemen,2627242612,2729769985,688191505.3485188,6,Universitas;Transportasi Umum;Kafe,813,40
PID0208,Jl Ahmad Yani,Sidoharjo,Ruko,8378280928,9101381418,3258612154.4924755,8,Universitas;Kantor;Pusat Perbelanjaan,755,41
PID0209,Jl Ahmad Yani,Sidoharjo,Ruko,2691530393,3055399072,1157020753.1702824,6,Sekolah;Taman;Pusat Perbelanjaan,236,35
PID0210,Jl Raya Panderman,Batu,Rumah Tunggal,7150790373,7864578720,2799429549.7034845,9,Sekolah;Universitas;Transportasi Umum,355,45
PID0211,Jl Raya Sidoarjo,Sidoharjo,Gudang,7458356399,8840526817,2508730862.403849,7,Universitas;Transportasi Umum,346,31
PID0212,Jl Raya Buring,Malang,Komplek Perumahan,3444502236,3896203888,34445022.36,1,Pabrik,480,8
PID0213,Jl Veteran,Blitar,Rumah Tunggal,6338037661,6659567311,2797263279.2197614,10,Pusat Perbelanjaan;Pusat Hiburan,99,34
PID0214,Jl Raya Buring,Malang,Ruko,1124472517,1212373765,341955968.0887273,9,Kantor;Transportasi Umum,720,33
PID0215,Jl Oro Oro Ombo,Batu,Rumah Tunggal,6660005112,7949770802,66600051.120000005,1,"Pabrik, Taman",872,15
PID0216,Jl Brigjend Slamet Riyadi,Malang,Vila,8645266333,9566226884,4131628952.353368,7,Kantor;Transportasi Umum,482,32
PID0217,Jl Tanjung,Blitar,Rumah Tunggal,2912251588,3259818018,29469018.8089276,2,Pabrik,446,9
PID0218,Jl Pemuda,Surabaya,Rumah Tunggal,1422506876,1467818713,14225068.76,1,Pabrik,652,27
PID0219,Jl Ijen Nirwana,Malang,Komplek Perumahan,7083120211,8267667135,3421358968.6560903,10,Universitas;Pusat Perbelanjaan;Transportasi Umum,558,43
PID0220,Jl Soekarno Hatta,Malang,Vila,3550494249,3795340427,1580296953.0828052,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,459,36
PID0221,Jl Suroyo,Pasuruan,Ruko,3759137450,4508912808,120611988.58660252,5,Objek Wisata,879,46
PID0222,Jl Ijen Nirwana,Malang,Ruko,2542108875,2986501100,962388991.7557418,11,Pusat Perbelanjaan;Pusat Hiburan,986,49
PID0223,Jl Mayjend Sungkono,Surabaya,Rumah Tunggal,6598713703,6711088342,161190461.43006754,3,Pabrik;Taman;Sekolah,548,31
PID0224,Jl Soekarno Hatta,Malang,Ruko,5164091317,6131100190,1794509865.590207,14,Objek Wisata;Pusat Hiburan,781,47
PID0225,Jl Ahmad Yani,Sidoharjo,Komplek Perumahan,1085018426,1144256891,517629879.974498,9,Objek Wisata;Pusat Hiburan,469,20
PID0226,Jl Gubeng,Surabaya,Rumah Tunggal,6057408806,7178896579,2493262381.397875,6,Sekolah;Taman;Pusat Perbelanjaan,670,44
PID0227,Jl Raya Buring,Malang,Vila,8155587086,8678380239,3100068930.291387,15,Pusat Perbelanjaan;Pusat Hiburan,261,21
PID0228,Jl Raya Krian,Sidoharjo,Rumah Tunggal,7895455532,8168587217,3654279289.7123256,15,Objek Wisata;Pusat Hiburan,346,10
PID0229,Jl Mayjen Sungkono,Kediri,Rumah Tunggal,6765243812,6920815254,3051767577.8772063,7,Kantor;Transportasi Umum,201,13
PID0230,Jl Tunjungan,Surabaya,Rumah Tunggal,3426831791,3827814893,855403247.3606253,6,Objek Wisata,546,23
PID0231,Jl Raya Krian,Sidoharjo,Komplek Perumahan,5440180675,6171822127,1513483280.9687324,8,Universitas;Transportasi Umum;Kafe,864,24
PID0232,Jl Ahmad Yani,Blitar,Rumah Tunggal,4171644901,4683013178,1171167344.582481,10,Universitas;Kantor;Pusat Perbelanjaan,338,10
PID0233,Jl Ijen Nirwana,Malang,Rumah Tunggal,6387970911,6880695832,126712306.61495326,4,Objek Wisata,890,27
PID0234,Jl Soekarno Hatta,Malang,Ruko,6949138118,8032446639,3244728120.7912493,10,Pusat Perbelanjaan;Pusat Hiburan,903,42
PID0235,Jl Raya Buring,Malang,Rumah Tunggal,8066303629,9014661011,1774817564.5096073,9,Sekolah;Universitas;Transportasi Umum,228,19
PID0236,Jl Ahmad Dahlan,Banyuwangi,Komplek Perumahan,7533393397,8340812450,3112347329.228644,11,Universitas;Kantor;Pusat Perbelanjaan,163,41
PID0237,Jl Brigjend Slamet Riyadi,Malang,Apartemen,3241023294,3664507706,1483046475.4240944,8,Kantor;Transportasi Umum,652,38
PID0238,Jl Ijen Nirwana,Malang,Gudang,1089723473,1209233435,17691441.19828263,2,"Pabrik, Taman",623,40
PID0239,Jl Mojopahit,Mojokerto,Ruko,1515465648,1735157796,315877476.1664819,6,Universitas;Transportasi Umum,366,12
PID0240,Jl Raya Buring,Malang,Ruko,7783116016,8746897507,2696241927.645548,14,Objek Wisata;Pusat Hiburan,740,28
PID0241,Jl Gubeng,Surabaya,Gudang,2836059999,3075877769,28360599.990000002,1,Pabrik;Taman;Sekolah,537,34
PID0242,Jl Pemuda,Surabaya,Ruko,1979826992,2368565181,626378243.5136656,9,Universitas;Pusat Perbelanjaan;Transportasi Umum,562,13
PID0243,Jl Pemuda,Surabaya,Apartemen,1589199933,1899894123,25691524.379624344,5,Objek Wisata,128,21
PID0244,Jl Mayjend Sungkono,Surabaya,Gedung,2255241560,2556555463,744467307.6219501,10,Universitas;Pusat Perbelanjaan;Transportasi Umum,483,13
PID0245,Jl Suroyo,Pasuruan,Rumah Tunggal,7573402477,8257317969,2637127254.877557,8,Universitas;Kantor;Pusat Perbelanjaan,546,26
PID0246,Jl Ahmad Yani,Blitar,Komplek Perumahan,7815291541,9055457720,3306224272.361119,8,Kantor;Transportasi Umum,242,44
PID0247,Jl Mayjend Sungkono,Surabaya,Rumah Tunggal,1439388143,1493376247,697364169.4638009,9,Universitas;Pusat Perbelanjaan;Transportasi Umum,706,36
PID0248,Jl Joyoboyo,Kediri,Ruko,6366798350,7505517692,1563331250.6314526,7,Kantor;Pusat Perbelanjaan;Transportasi Umum,724,16
PID0249,Jl Dhoho,Kediri,Komplek Perumahan,1467745730,1488171279,14677457.3,1,Pabrik;Taman;Sekolah,674,49
PID0250,Jl Diponegoro,Surabaya,Ruko,8226248274,9031528594,2226470186.456123,9,Universitas;Transportasi Umum,602,32
PID0251,Jl Diponegoro,Surabaya,Gudang,6571881153,7797967742,65718811.53,1,"Pabrik, Taman",303,33
PID0252,Jl Mayjend Sungkono,Surabaya,Gedung,4144939044,4672770579,1022968178.5132341,8,Kantor;Pusat Perbelanjaan;Transportasi Umum,691,37
PID0253,Jl Raya Selecta,Batu,Vila,5628158719,6181883069,1805608361.1548822,7,Kantor;Transportasi Umum,487,24
PID0254,Jl Soekarno Hatta,Malang,Vila,4484810298,5127779282,931100890.0901467,10,Pusat Perbelanjaan;Pusat Hiburan,437,28
PID0255,Jl Tunjungan,Surabaya,Apartemen,5706024391,6688766419,2332260901.962548,14,Objek Wisata;Pusat Hiburan,987,11
PID0256,Jl Ijen Nirwana,Malang,Apartemen,8487077915,9771279836,2277305475.206209,12,Universitas;Kantor;Pusat Perbelanjaan,89,32
PID0257,Jl Mayjen Sungkono,Kediri,Gudang,7346433405,7771200138,84990290.41787416,3,"Pabrik, Taman",875,18
PID0258,Jl Cokroaminoto,Madiun,Rumah Tunggal,1135032117,1260342900,264574204.2917588,8,Universitas;Pusat Perbelanjaan;Transportasi Umum,563,37
PID0259,Jl Raya Panderman,Batu,Vila,8804253539,9240084998,4011532025.336245,7,Sekolah;Taman;Pusat Perbelanjaan,860,25
PID0260,Jl Soekarno Hatta,Malang,Rumah Tunggal,7399955369,7816819946,145939198.38933706,2,Pabrik;Taman;Sekolah,445,17
PID0261,Jl Tunjungan,Surabaya,Ruko,3022794367,3134278792,627568297.1425438,9,Universitas;Transportasi Umum,635,15
PID0262,Jl Pahlawan,Pasuruan,Komplek Perumahan,7026432284,8255830071,70264322.84,1,Pabrik;Taman;Sekolah,908,26
PID0263,Jl Diponegoro,Surabaya,Rumah Tunggal,7562651042,8584512145,3543473798.639188,9,Sekolah;Universitas;Transportasi Umum,501,15
PID0264,Jl Gubeng,Surabaya,Gedung,4644353589,5382322108,1624485856.242559,7,Universitas;Transportasi Umum;Kafe,95,38
PID0265,Jl Tunjungan,Surabaya,Ruko,8181797310,8583312613,114528031.23594563,5,Objek Wisata,300,41
PID0266,Jl Raya Buring,Malang,Vila,2987596556,3173852453,639552528.9335625,6,Universitas;Transportasi Umum;Kafe,904,41
PID0267,Jl Ahmad Yani,Sidoharjo,Rumah Tunggal,1092084095,1244532690,20731658.328099336,2,Pabrik,664,14
PID0268,Jl Soekarno Hatta,Malang,Gudang,3083789364,3116997692,45266353.23112429,2,Pabrik,795,39
PID0269,Jl Brigjend Slamet Riyadi,Malang,Komplek Perumahan,1048777725,1164476587,10487777.25,1,"Pabrik, Taman",302,8
PID0270,Jl Hayam Wuruk,Pasuruan,Ruko,8104525187,9651138479,3817944104.8668566,11,Kantor;Pusat Perbelanjaan;Transportasi Umum,633,44
PID0271,Jl Suroyo,Pasuruan,Komplek Perumahan,5514657117,5914373139,1912783630.0502796,10,Universitas;Pusat Perbelanjaan;Transportasi Umum,894,35
PID0272,Jl Raya Panderman,Batu,Vila,7528384293,8539419733,3105784503.4636455,10,Kantor;Pusat Perbelanjaan;Transportasi Umum,822,7
PID0273,Jl Diponegoro,Madiun,Gudang,6034638108,7117129754,160820071.95470133,3,Pabrik,904,7
PID0274,Jl Pahlawan,Pasuruan,Rumah Tunggal,2125330999,2441283789,498915987.3466818,7,Sekolah;Taman;Pusat Perbelanjaan,692,38
PID0275,Jl Mayjen Sungkono,Kediri,Komplek Perumahan,8184221670,8775230336,2237655759.103399,8,Kantor;Transportasi Umum,611,15
PID0276,Jl Raya Sidoarjo,Sidoharjo,Gudang,1561928173,1723012607,751403530.5819594,10,Objek Wisata;Pusat Hiburan,189,21
PID0277,Jl Mayor Bismo,Kediri,Gudang,4063604666,4518581727,43529380.591209695,2,"Pabrik, Taman",321,43
PID0278,Jl Brigjend Slamet Riyadi,Malang,Komplek Perumahan,5772488719,6601722926,58209602.62384868,2,Pabrik,877,34
PID0279,Jl Gubeng,Surabaya,Ruko,6783614739,7616013446,2441466890.101367,12,Pusat Perbelanjaan;Pusat Hiburan,114,8
PID0280,Jl Tanjung,Blitar,Ruko,8651774493,9460676554,3486812033.133734,12,Pusat Perbelanjaan;Pusat Hiburan,777,29
PID0281,Jl Diponegoro,Surabaya,Rumah Tunggal,5532260190,6120494361,2600050672.1520424,12,Objek Wisata;Pusat Hiburan,691,17
PID0282,Jl Raya Buring,Malang,Ruko,1530545464,1789324071,433289208.80167454,8,Universitas;Kantor;Pusat Perbelanjaan,938,41
PID0283,Jl Ijen Nirwana,Malang,Komplek Perumahan,5348513410,5995647933,2669239910.463444,7,Sekolah;Universitas;Transportasi Umum,242,50
PID0284,Jl Brigjend Slamet Riyadi,Malang,Ruko,7492022772,8839841435,1893207843.5177994,12,Pusat Perbelanjaan;Pusat Hiburan,230,16
PID0285,Jl Diponegoro,Surabaya,Komplek Perumahan,8331281626,8454707608,3656774490.011196,7,Objek Wisata,144,36
PID0286,Jl Ijen Nirwana,Malang,Rumah Tunggal,1935781663,2097957023,19357816.63,1,Pabrik;Taman;Sekolah,468,12
PID0287,Jl Raya Buring,Malang,Apartemen,8474661135,9043636040,3348806207.5318007,6,Universitas;Transportasi Umum;Kafe,265,10
PID0288,Jl Soekarno Hatta,Malang,Vila,4661865587,4908548376,1256468609.972179,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,619,41
PID0289,Jl Brigjend Slamet Riyadi,Malang,Ruko,1375559194,1483090282,294300717.4423953,11,Kantor;Pusat Perbelanjaan;Transportasi Umum,86,46
PID0290,Jl Tanjung,Blitar,Ruko,948709700,1130878268,305184548.59046406,8,Kantor;Transportasi Umum,775,12
PID0291,Jl Diponegoro,Surabaya,Ruko,3526729322,3753668024,970474174.888806,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,796,41
PID0292,Jl Ijen Nirwana,Malang,Vila,4835850218,4986561528,72508516.40856452,4,Objek Wisata,655,25
PID0293,Jl Gubeng,Surabaya,Apartemen,1362834240,1604938973,477755529.89184797,8,Kantor;Pusat Perbelanjaan;Transportasi Umum,563,10
PID0294,Jl Ahmad Yani,Blitar,Rumah Tunggal,4758778534,5421350523,75606632.9759014,2,Pabrik;Taman;Sekolah,583,44
PID0295,Jl Raya Selecta,Batu,Rumah Tunggal,8377818270,8941328041,3573032415.342274,7,Universitas;Transportasi Umum,555,49
PID0296,Jl Raya Buring,Malang,Apartemen,3695955321,3850745812,1339289659.7385225,7,Universitas;Transportasi Umum,701,50
PID0297,Jl Pahlawan,Mojokerto,Komplek Perumahan,3145400415,3590375887,89933703.39889672,3,Pabrik,258,22
PID0298,Jl Pahlawan,Madiun,Rumah Tunggal,3923894698,4537039233,919240416.928706,10,Universitas;Kantor;Pusat Perbelanjaan,291,27
PID0299,Jl Trunojoyo,Madiun,Ruko,8887705521,9110033322,4150322230.5819373,13,Universitas;Kantor;Pusat Perbelanjaan,481,18
PID0300,Jl Brigjend Slamet Riyadi,Malang,Ruko,2406084618,2805033984,571396597.0481331,10,Kantor;Pusat Perbelanjaan;Transportasi Umum,819,15
PID0301,Jl Mayor Bismo,Kediri,Ruko,4068553803,4328807575,1685556922.6975033,8,Kantor;Transportasi Umum,846,40
PID0302,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,5118502430,5725933924,94417788.02093597,2,"Pabrik, Taman",397,27
PID0303,Jl Jayanegara,Mojokerto,Ruko,8727582132,10414788098,2160972103.720855,11,Objek Wisata;Pusat Hiburan,349,23
PID0304,Jl Jayanegara,Mojokerto,Gudang,8358719220,8557573614,330155657.4155001,5,Objek Wisata,327,31
PID0305,Jl Panglima Sudirman,Pasuruan,Komplek Perumahan,1747855805,1906272076,554659058.8085281,6,Universitas;Transportasi Umum,926,26
PID0306,Jl Mayjend Sungkono,Surabaya,Rumah Tunggal,1859412402,2158382430,452596332.4740549,8,Universitas;Transportasi Umum,957,11
PID0307,Jl Brigjend Slamet Riyadi,Malang,Vila,8780809304,9618524869,2932214068.9861984,7,Sekolah;Taman;Pusat Perbelanjaan,122,20
PID0308,Jl Pahlawan,Tulung Agung,Ruko,1313427268,1416988447,574708527.2419338,8,Universitas;Pusat Perbelanjaan;Transportasi Umum,340,33
PID0309,Jl Pattimura,Batu,Ruko,6493465088,6900798259,1590371102.5490127,10,Objek Wisata;Pusat Hiburan,571,43
PID0310,Jl Brigjend Slamet Riyadi,Malang,Vila,3682083198,4388078829,1086444013.4907658,9,Objek Wisata;Pusat Hiburan,398,27
PID0311,Jl Raya Buring,Malang,Rumah Tunggal,3859170391,4615486463,53812292.44432633,2,Pabrik;Taman;Sekolah,305,14
PID0312,Jl Diponegoro,Surabaya,Rumah Tunggal,3446743338,3508388537,34467433.38,1,Pabrik,555,16
PID0313,Jl Raya Panderman,Batu,Vila,996820528,1192663710,485233845.7533019,7,Sekolah;Universitas;Transportasi Umum,801,33
PID0314,Jl Raya Buring,Malang,Rumah Tunggal,4611365368,5486666339,163319438.3138969,5,Objek Wisata,201,11
PID0315,Jl Panglima Sudirman,Tulung Agung,Rumah Tunggal,8090367046,9371264916,3528231585.7202935,10,Kantor;Pusat Perbelanjaan;Transportasi Umum,202,13
PID0316,Jl Anjasmoro,Blitar,Gudang,1253660061,1389345438,517282558.4723287,12,Pusat Perbelanjaan;Pusat Hiburan,565,13
PID0317,Jl Ijen Nirwana,Malang,Rumah Tunggal,6872445341,7585430267,1430302207.965497,7,Universitas;Transportasi Umum;Kafe,916,39
PID0318,Jl Tunjungan,Surabaya,Komplek Perumahan,3335976113,3785921974,881200584.7470347,8,Universitas;Transportasi Umum,380,32
PID0319,Jl Pemuda,Surabaya,Apartemen,3191360387,3567706082,1508255482.8500004,6,Universitas;Transportasi Umum;Kafe,937,10
PID0320,Jl Raya Sidoarjo,Sidoharjo,Gudang,5141021787,5919238901,57699747.94789813,3,Pabrik,319,16
PID0321,Jl Cokroaminoto,Madiun,Rumah Tunggal,6967011233,7842805848,3104989583.298417,7,Objek Wisata,467,37
PID0322,Jl Hayam Wuruk,Pasuruan,Ruko,8340141774,8994461422,3950913986.05589,7,Kantor;Transportasi Umum,135,6
PID0323,Jl Diponegoro,Surabaya,Gudang,8210229741,9453936504,174406813.6147087,3,Pabrik;Taman;Sekolah,217,22
PID0324,Jl Raya Buring,Malang,Rumah Tunggal,2541243238,2655167361,67348418.93135917,3,Pabrik,861,22
PID0325,Jl Ijen Nirwana,Malang,Apartemen,2798844950,3161477616,1005553909.3964415,15,Pusat Perbelanjaan;Pusat Hiburan,986,15
PID0326,Jl Trunojoyo,Madiun,Komplek Perumahan,1612138560,1737238861,26676423.943800062,2,Pabrik;Taman;Sekolah,821,31
PID0327,Jl Mojopahit,Mojokerto,Komplek Perumahan,3114400530,3670275662,662761761.5234218,9,Kantor;Transportasi Umum,466,15
PID0328,Jl Raya Gempol,Sidoharjo,Gudang,1913147774,2226680592,516915535.12826425,7,Kantor;Transportasi Umum,522,25
PID0329,Jl Raya Buring,Malang,Rumah Tunggal,1268054562,1290682398,21249430.150915384,2,"Pabrik, Taman",134,49
PID0330,Jl Mayjend Sungkono,Surabaya,Apartemen,1691995102,1854530904,359016206.9079596,7,Universitas;Transportasi Umum;Kafe,390,49
PID0331,Jl Ijen Nirwana,Malang,Vila,5487126569,6030367541,2529940489.0860596,14,Objek Wisata;Pusat Hiburan,288,50
PID0332,Jl Tunjungan,Surabaya,Apartemen,4735992828,5154897977,1045561632.1857914,7,Sekolah;Universitas;Transportasi Umum,826,22
PID0333,Jl Raya Selecta,Batu,Komplek Perumahan,6817642627,8151550296,90707614.04185662,3,Pabrik;Taman;Sekolah,787,31
PID0334,Jl Diponegoro,Surabaya,Ruko,7332945940,8218367958,3604080238.3350196,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,579,6
PID0335,Jl Raya Gempol,Sidoharjo,Gudang,7649461141,8477031607,1790802078.3107777,14,Pusat Perbelanjaan;Pusat Hiburan,716,30
PID0336,Jl Mawar,Banyuwangi,Komplek Perumahan,5990647646,7078674432,1785154469.4266446,12,Universitas;Kantor;Pusat Perbelanjaan,700,46
PID0337,Jl Gubeng,Surabaya,Gudang,6137861556,7331254313,130888121.7134327,3,Pabrik,150,35
PID0338,Jl Raya Buring,Malang,Komplek Perumahan,8706308755,8803567753,2173877462.3624353,8,Sekolah;Universitas;Transportasi Umum,129,25
PID0339,Jl Diponegoro,Surabaya,Rumah Tunggal,7965631487,8856320229,2346186140.9721293,6,Universitas;Transportasi Umum;Kafe,873,36
PID0340,Jl Diponegoro,Surabaya,Apartemen,5759529050,6490196756,1630157300.3192277,7,Sekolah;Universitas;Transportasi Umum,534,49
PID0341,Jl Tunjungan,Surabaya,Apartemen,5978822734,6214598554,1910338395.6430106,10,Kantor;Pusat Perbelanjaan;Transportasi Umum,246,34
PID0342,Jl Raya Buring,Malang,Apartemen,1898369793,2098854335,717769995.4876331,7,Sekolah;Universitas;Transportasi Umum,879,7
PID0343,Jl Ijen Nirwana,Malang,Komplek Perumahan,8564600394,10020804014,199488906.52053702,3,Pabrik,939,6
PID0344,Jl Gubeng,Surabaya,Ruko,6596705238,7424041334,2046354149.4072683,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,597,27
PID0345,Jl Tanjung,Blitar,Rumah Tunggal,1240579608,1280606483,403930507.4149395,7,Objek Wisata,397,41
PID0346,Jl A Yani,Banyuwangi,Rumah Tunggal,1836799076,1917376086,486474758.73544365,7,Kantor;Pusat Perbelanjaan;Transportasi Umum,172,16
PID0347,Jl Raya Selecta,Batu,Ruko,2458685084,2515238172,1149943658.8252082,6,Sekolah;Taman;Pusat Perbelanjaan,287,22
PID0348,Jl Brigjend Slamet Riyadi,Malang,Apartemen,7627615862,8284028945,207374396.34658015,5,Objek Wisata,676,29
PID0349,Jl Raya Sidoarjo,Sidoharjo,Ruko,2750865471,3201787917,1176162573.6438289,7,Sekolah;Taman;Pusat Perbelanjaan,677,39
PID0350,Jl Diponegoro,Surabaya,Komplek Perumahan,5667479140,6502918484,2664344858.891972,7,Kantor;Pusat Perbelanjaan;Transportasi Umum,316,24
PID0351,Jl Pahlawan,Tulung Agung,Komplek Perumahan,8627764702,8874784178,156124690.41771287,2,"Pabrik, Taman",497,19
PID0352,Jl Pattimura,Batu,Vila,5007775533,5208084628,1538592660.4067266,7,Kantor;Transportasi Umum,437,14
PID0353,Jl Suroyo,Pasuruan,Komplek Perumahan,1991055233,2265098441,489480096.40858984,6,Universitas;Transportasi Umum,480,19
PID0354,Jl Tanjung,Blitar,Ruko,5495732604,6308198783,2510272356.4297156,6,Universitas;Transportasi Umum,298,10
PID0355,Jl Anjasmoro,Blitar,Rumah Tunggal,6299276703,6568816025,80156192.10543323,2,Pabrik;Taman;Sekolah,888,49
PID0356,Jl Pemuda,Surabaya,Gedung,4871812004,5276536191,2089478496.8676462,12,Universitas;Kantor;Pusat Perbelanjaan,895,34
PID0357,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,8484082045,9892997433,84840820.45,1,Pabrik,630,40
PID0358,Jl Brigjend Slamet Riyadi,Malang,Komplek Perumahan,4948351580,5768868395,2270576736.368271,9,Kantor;Transportasi Umum,796,9
PID0359,Jl Mayjen Sungkono,Kediri,Ruko,3536653299,3909382912,1271136809.2495828,8,Kantor;Transportasi Umum,486,21
PID0360,Jl Raya Buring,Malang,Komplek Perumahan,5937490026,6927375511,2550257917.932266,11,Pusat Perbelanjaan;Pusat Hiburan,173,38
PID0361,Jl Teuku Umar,Tulung Agung,Gudang,6214835774,6324470721,1642432848.8099384,13,Pusat Perbelanjaan;Pusat Hiburan,575,31
PID0362,Jl Tanjung,Blitar,Komplek Perumahan,2861720113,3025297103,1233831111.6307075,10,Universitas;Pusat Perbelanjaan;Transportasi Umum,931,45
PID0363,Jl Diponegoro,Madiun,Ruko,4296762345,4727236564,1791513249.0090287,9,Kantor;Transportasi Umum,753,42
PID0364,Jl Pattimura,Batu,Ruko,1776415259,1946658905,430315823.26244676,10,Pusat Perbelanjaan;Pusat Hiburan,234,29
PID0365,Jl Mayjend Sungkono,Surabaya,Ruko,4265359440,4763277936,1822031499.3619487,6,Objek Wisata,254,12
PID0366,Jl Dhoho,Kediri,Gudang,2739210336,2903892525,58634534.36580724,3,"Pabrik, Taman",209,22
PID0367,Jl Brigjend Slamet Riyadi,Malang,Komplek Perumahan,1693414495,1810024188,824483011.3032672,8,Universitas;Transportasi Umum,621,34
PID0368,Jl Soekarno Hatta,Malang,Apartemen,2313564279,2593634283,788034635.622261,7,Kantor;Pusat Perbelanjaan;Transportasi Umum,153,26
PID0369,Jl Raya Krian,Sidoharjo,Rumah Tunggal,6306608576,6831861552,2013019566.0917077,12,Pusat Perbelanjaan;Pusat Hiburan,354,49
PID0370,Jl Ijen Nirwana,Malang,Apartemen,6629146912,7446596912,325780636.4415809,5,Objek Wisata,510,22
PID0371,Jl Soekarno Hatta,Malang,Rumah Tunggal,8506388936,9005651903,3670201496.3742394,8,Kantor;Transportasi Umum,105,33
